src,trg
write a python program that prints the circumference of a circle,"import math
radius  =  10
print ( f'Area :   { 2  *  math . pi  *  radius } ' ) "
write a python program that prints the area of a rectangle,"length  =  10
width  =  5
print ( f'Area :   { length  *  width } ' ) "
write a python program that prints the area of a square,"side  =  5
print ( f'Area :   { side  *  side } ' ) "
write a python program to create a dictionary with numbers 1 to 5 as keys and the numbers in english as values,"number _ dict  =   { 
   1 :  'one' , 
   2 :  'two' , 
   3 :  'three' , 
   4 :  'four' , 
   5 :  'five'
 } "
write a python program to remove words less than a specified length from a sentence,"sentence  =  'this is my sentence and i will write it my way'
minlength  =  3
result  =   [ word for word in sentence . split ( ' ' )  if len ( word )   >  =  minlength ] "
write a python program to keep words less than a specified length in a sentence,"sentence  =  'this is my sentence and i will write it my way'
maxlength  =  3
result  =   [ word for word in sentence . split ( ' ' )  if len ( word )   <  =  minlength ] "
write a python function that takes a list as an input and converts all numbers to positive numbers and returns the new list,"def make _ all _ positive ( nums )  : 
   return  [ num if num  >  0 else  - num for num in nums ] "
write a python function that takes a list as an input and converts all numbers to negative numbers and returns the new list,"def make _ all _ negative ( nums )  : 
   return  [ num if num  <  0 else  - num for num in nums ] "
write a python program to print the words in a sentence in reverse order,"sentence  =  'the quick brown fox'
words  =  sentence . split ( ' ' ) 
words . reverse (  ) 
print ( ' ' . join ( words )  ) "
write a python program to replace each word in a sentence with the length of the word and print it,"sentence  =  'the quick brown fox jumps over the lazy dog'
words  =  sentence . split ( ' ' ) 
lengths  =   [ str ( len ( word )  )  for word in words ] 
print ( ' ' . join ( lengths )  ) "
write a python program to convert a set to a list,"myset  =   { 1 ,  2 ,  4 ,  7 } 
mylist  =  list ( myset ) "
write a python program to convert a list to a dictionary where the key is the index and the value is the item in the list,"my _ list  =   [ 1 ,  8 ,  1 ,  2 ,  2 ,  9 ] 
my _ dict  =   { key :  value for key ,  value in enumerate ( my _ list )  } "
"1 write a program to get numbers = 1,3,11,42,12,4001","from collections import Iterable
highestnumber  =   - 999
for i in numbers : 
  if i  >  highestnumber : 
    highestnumber  =  i
print ( numbers . index ( highestnumber )  ) "
"2 write a program to get numbers = 1,3,11,42,12,4001","highestnumber  =   - 999
for i in numbers : 
  if i  >  highestnumber : 
    highestnumber  =  i
print ( numbers . index ( highestnumber )  ) "
3 add 1 to all elements in list python,"lst  =   [ 1 , 2 , 3 ] 
list ( map ( lambda x : x + 1 ,  lst )  ) "
4 add a string to each element of a list python,"my _ list  =   [ 'foo' ,  'fob' ,  'faz' ,  'funk' ] 
string  =  'bar'
list2  =  list ( map ( lambda orig _ string :  orig _ string  +  string ,  my _ list )  ) "
5 add a third dimension matrix dataset python,"x  =   [ 2D _ matrix ]   #  To convert from a 2 - D to 3 - D
x  =   [  [  [ value1 ]  ]  ]   #  To convert from a 1 - D to 3 - D"
6 python add all values of another list,"a  =   [ 1 ,  2 ,  3 ] 
b  =   [ 4 ,  5 ,  6 ] 
a  +  =  b"
7 add a value to the start of a list python,"var = 7
array  =   [ 1 , 2 , 3 , 4 , 5 , 6 ] 
array . insert ( 0 , var ) "
8 print into lowersase an uppercase sentence in python,"s  =  ""Kilometer""
print ( s . lower (  )  ) 
mydictionary  :   { 1 :  1 ,  7 :  2 ,  4 :  2 ,  3 :  1 ,  8 :  1 } 
sortedDictionary  =  sorted ( mydictionary . keys (  )  ) "
10 limit decimals to only two decimals in python,"answer  =  str ( round ( answer ,  2 )  ) "
11 print how many keys are in a dictionary python,"a  =   { 'foo' : 42 ,  'bar' : 69 } 
print ( len ( a )  ) "
11 access index of a character in a string python,"foo  =  'Hello'
foo . find ( 'lo' ) "
12 python print last element of list,"mylist  =   [ 0 ,  1 ,  2 ] 
print ( myList [  - 1 ]  )  "
13 how to add a blank line in python,"print ( """" ) "
14 how to add element at first position in array python,"x  =   [ 1 , 3 , 4 ] 
a  =  2
x . insert ( 1 , a ) "
15 how to add extra zeros after decimal in python,"format ( 2 . 0 ,  ' . 6f' ) 
'2 . 000000'"
16 how to add list numbers in python,"numbers  =   [ 1 , 2 , 3 , 4 , 5 , 1 , 4 , 5 ]  
Sum  =  sum ( numbers )  "
17 split list into lists of equal length python," [ lst [ i : i  +  n ]  for i in range ( 0 ,  len ( lst )  ,  n )  ] "
19 capitalize first letter in python in list,"my _ list  =   [ 'apple pie' ,  'orange jam' ] 
my _ list [ 0 ]  . capitalize (  ) 
if ( all ( x in test _ list for x in sub _ list )  )  :  
    flag  =  True"
21 write a function to check if string is camelcase pythonpython by Breakable Buffalo on Aug 09 2020 Donate,"def is _ camel _ case ( s )  : 
    return s  !  =  s . lower (  )  and s  !  =  s . upper (  )  and "" _ "" not in s
isinstance ( string ,  bytes ) "
23 how to check nth prime in python,"x = int ( input (  )  ) 
n , c = 1 , 0
while ( c < x )  : 
    n +  = 1
    for i in range ( 2 , n + 1 )  : 
        if ( n % i =  = 0 )  : 
            break
    if ( i =  = n )  : 
        c = c + 1"
24 how to convert fahrenheit to celsius in python,"Celsius  =   ( Fahrenheit  -  32 )   *  5 . 0 / 9 . 0
a = 6
print ( bin ( a )  ) "
26 write a python function to convert from base 2 to base 10 in pythonpython by TheRubberDucky on Nov 06 2020 Donate,"def getBaseTen ( binaryVal )  : 
    count  =  0
    binaryVal  =  binaryVal [  :  :  - 1 ] 
	for i in range ( 0 ,  len ( binaryVal )  )  : 
    	if ( binaryVal [ i ]   =  =  ""1"" )  : 
            count  +  =  2 *  * i
    return count"
27 write a python funtion to execute bash commands,"import subprocess
subprocess . call (  [ ""sudo"" ,  ""apt"" ,  ""update"" ]  ) "
27 write a function to generate and print a random number between 0 and 22,"import random
n  =  random . randint ( 0 , 22 ) 
print ( n ) "
28 to get a random element from an array in python,"import random
list _   =   [ 1 , 2 , 3 , 4 ] 
random . choice ( list _  ) "
29 print current day in python,"from datetime import date
today  =  date . today (  ) 
print ( ""Today's date : "" ,  today ) "
30 program to count number of cpu cores available,"import os
os . cpu _ count (  ) "
30 get rid of all null values in array python,"mylist  =   [ 1 ,  2 ,  3 ,  '' ,  4 ] 
mylist  =   [ i for i in mylist if i ] "
31 get the most common number in python,"from statistics import mode
mode (  ( 1 ,  2 ,  4 ,  4 ,  5 ,  4 ,  4 ,  2 ,  3 ,  8 ,  4 ,  4 ,  4 )  ) "
32 print current version of python,"import sys
print ( sys . version ) "
34 write a python function to convert a string  into xml,"import xml . etree . ElementTree as ET
root  =  ET . fromstring ( country _ data _ as _ string ) 
import xml . etree . ElementTree as ET
tree  =  ET . parse ( 'filename . xml' )  
tree _ root  =  tree . getroot (  )  "
36 python parse datetime from string,"from datetime import datetime
datetime _ object  =  datetime . strptime ( 'Jun 1 2005  1 : 33PM' ,  ' % b  % d  % Y  % I :  % M % p' ) "
37 print list as matrix in python without bracketspython by Bright Butterfly on Jun 14 2020 Donate,"data  =   [ 7 ,  7 ,  7 ,  7 ] 
print (  * data ,  sep = '' ) "
38 how to read a specific line from a text file in python,"line  =  open ( ""file . txt"" ,  ""r"" )  . readlines (  )  [ 7 ] "
39 how to remove integer from string in python,"s  =  '12abcd405'
result  =  '' . join (  [ i for i in s if not i . isdigit (  )  ]  ) "
40 write a function to return the nth fibonacci in python,"def Fibonacci ( n )  :  
    if n < 0 :  
        print ( ""Incorrect input"" ) 
    elif n =  = 1 :  
        return 0
    elif n =  = 2 :  
        return 1
    else :  
        return Fibonacci ( n - 1 )  + Fibonacci ( n - 2 )  "
41 how to sort a list in python using lambda,"data  =   [  ( ""Apples"" ,  5 ,  ""20"" )  ,   ( ""Pears"" ,  1 ,  ""5"" )  ,   ( ""Oranges"" ,  6 ,  ""10"" )  ] 
data . sort ( key = lambda x : x [ 0 ]  ) "
43 write a to time a python script,"from datetime import datetime
start  =  datetime . now (  ) 
do _ something (  )  :  .  .  . 
print ( datetime . now (  )   -  start ) "
48 write a python program to merge a list of dictionaires,"result  =   {  } 
for d in L : 
    result . update ( d ) "
51 write a python function to find a missing number in a list of consecutive natural numbers,"def getMissingNo ( A )  :  
    n  =  len ( A )  
    total  =   ( n  +  1 )  *  ( n  +  2 )  / 2
    sum _ of _ A  =  sum ( A )  
    return total  -  sum _ of _ A "
52 write a python program to normalize a list of numbers and print the result,"a  =   [ 2 , 4 , 10 , 6 , 8 , 4 ] 
amin ,  amax  =  min ( a )  ,  max ( a ) 
for i ,  val in enumerate ( a )  : 
    a [ i ]   =   ( val - amin )   /   ( amax - amin ) 
print ( a ) "
54 Write a Python function to check if a number is a perfect square,"def is _ perfect _ square ( n )  : 
    x  =  n  /  /  2
    y  =  set (  [ x ]  ) 
    while x  *  x  !  =  n : 
        x  =   ( x  +   ( n  /  /  x )  )   /  /  2
        if x in y :  return False
        y . add ( x ) 
    return True"
57 Write a Python function to find the single number in a list that doesn't occur twice.,"def single _ number ( arr )  : 
    result  =  0
    for i in arr : 
        result  ^  =  i
    return result"
58 Write a Python function to find the single element in a list where every element appears three times except for one.,"def single _ number ( arr )  : 
    ones ,  twos  =  0 ,  0
    for x in arr : 
        ones ,  twos  =   ( ones  ^  x )   &   ~ twos ,   ( ones  &  x )   |   ( twos  &   ~ x ) 
    assert twos  =  =  0
    return ones"
59 Write a function program to add the digits of a positive integer repeatedly until the result has a single digit.,"def add _ digits ( num )  : 
        return  ( num  -  1 )   %  9  +  1 if num  >  0 else 0"
61 Write a Python function to reverse the bits of an integer (32 bits unsigned).,"def reverse _ Bits ( n )  : 
        result  =  0
        for i in range ( 32 )  : 
            result  <  <  =  1
            result  |  =  n  &  1
            n  >  >  =  1
        return result"
62 Write a Python function to check a sequence of numbers is an arithmetic progression or not.,"def is _ arithmetic ( l )  : 
    delta  =  l [ 1 ]   -  l [ 0 ] 
    for index in range ( len ( l )   -  1 )  : 
        if not  ( l [ index  +  1 ]   -  l [ index ]   =  =  delta )  : 
             return False
    return True"
64 Write a Python function to compute the sum of the two reversed numbers and display the sum in reversed form.,"def reverse _ sum ( n1 ,  n2 )  : 
    return int ( str ( int ( str ( n1 )  [  :  :  - 1 ]  )   +  int ( str ( n2 )  [  :  :  - 1 ]  )  )  [  :  :  - 1 ]  ) "
65 Write a Python function to check if a given string is an anagram of another given string.,"def is _ anagram ( str1 ,  str2 )  : 
    list _ str1  =  list ( str1 ) 
    list _ str1 . sort (  ) 
    list _ str2  =  list ( str2 ) 
    list _ str2 . sort (  ) 
    return  ( list _ str1  =  =  list _ str2 ) "
66 Write a Python function to push all zeros to the end of a list.,"def move _ zero ( num _ list )  : 
    a  =   [ 0 for i in range ( num _ list . count ( 0 )  )  ] 
    x  =   [  i for i in num _ list if i  !  =  0 ] 
    x . extend ( a ) 
    return ( x ) "
67 Write a Python function to the push the first number to the end of a list.,"def move _ last ( num _ list )  : 
    a  =   [ num _ list [ 0 ]  for i in range ( num _ list . count ( num _ list [ 0 ]  )  )  ] 
    x  =   [  i for i in num _ list if i  !  =  num _ list [ 0 ]  ] 
    x . extend ( a ) 
    return ( x ) "
68 Write a Python function to find the length of the last word.,"def length _ of _ last _ word ( s )  : 
        words  =  s . split (  ) 
        if len ( words )   =  =  0 : 
            return 0
        return len ( words [  - 1 ]  ) "
70 Write a Python function to find the single number which occurs odd numbers and other numbers occur even number.,"def odd _ occurrence ( arr )  : 
    result  =  0
    for element in arr : 
        result  =  result  ^  element
    return result"
73 Write a python function to find the difference between the sum of the squares of the first two hundred natural numbers and the square of the sum.,"r  =  range ( 1 ,  201 ) 
a  =  sum ( r ) 
print  ( a  *  a  -  sum ( i * i for i in r )  ) "
74 Write a Python function to compute s the sum of the digits of the number 2 to the power 20.,"def digits _ sum (  )  : 
	n  =  2 *  * 20
	ans  =  sum ( int ( c )  for c in str ( n )  ) 
	return str ( ans ) "
75 Write a Python program to compute the sum of all the multiples of 3 or 5 below 500.,"n  =  0
for i in range ( 1 , 500 )  : 
     if not i  %  5 or not i  %  3 : 
         n  =  n  +  i
print ( n ) "
76 Write a Python function to converting an integer to a string in any base.,"def to _ string ( n , base )  : 
   conver _ tString  =  ""0123456789ABCDEF""
   if n  <  base : 
      return conver _ tString [ n ] 
   else : 
      return to _ string ( n /  / base , base )   +  conver _ tString [ n  %  base"
77 Write a Python function to calculate the geometric sum of n-1.,"def geometric _ sum ( n )  : 
  if n  <  0 : 
    return 0
  else : 
    return 1  /   ( pow ( 2 ,  n )  )   +  geometric _ sum ( n  -  1 ) "
